date,tournament,level,bestOf,surface,indoor,speed,round,winner_name,winner_seed,winner_country_name,winner_country_id,winner_rank,winner_eloRatingDelta,winner_eloRating,loser_name,loser_seed,loser_country_name,loser_country_id,loser_rank,loser_eloRatingDelta,loser_eloRating,score,outcome,loser_entry,winner_entry
2011-04-10,Monte Carlo Masters,M,3,C,false,15,R32,Roger Federer,2,Switzerland,SUI,3,2,2396,Philipp Kohlschreiber,,Germany,GER,32,-2,2024,6-2 6-1,,,
2011-03-23,Miami Masters,M,3,H,false,55,SF,Rafael Nadal,1,Spain,ESP,1,11,2388,Roger Federer,3,Switzerland,SUI,3,-11,2407,6-3 6-2,,,
2011-03-23,Miami Masters,M,3,H,false,55,QF,Roger Federer,3,Switzerland,SUI,3,2,2405,Gilles Simon,25,France,FRA,27,-3,2064,3-0 RET,RET,,
2011-03-23,Miami Masters,M,3,H,false,55,R16,Roger Federer,3,Switzerland,SUI,3,1,2404,Olivier Rochus,,Belgium,BEL,89,-2,1900,6-3 6-1,,Q,
2011-03-23,Miami Masters,M,3,H,false,55,R32,Roger Federer,3,Switzerland,SUI,3,2,2402,Juan Monaco,32,Argentina,ARG,35,-1,1958,7-6(4) 6-4,,,
2011-03-23,Miami Masters,M,3,H,false,55,R64,Roger Federer,3,Switzerland,SUI,3,1,2401,Radek Stepanek,,Czech Republic,CZE,68,-2,2013,6-3 6-3,,,
2011-03-10,Indian Wells Masters,M,3,H,false,54,SF,Novak Djokovic,3,Serbia,SRB,3,12,2391,Roger Federer,2,Switzerland,SUI,2,-11,2412,6-3 3-6 6-2,,,
2011-03-10,Indian Wells Masters,M,3,H,false,54,QF,Roger Federer,2,Switzerland,SUI,2,4,2408,Stan Wawrinka,12,Switzerland,SUI,14,-4,2161,6-3 6-4,,,
2011-03-10,Indian Wells Masters,M,3,H,false,54,R16,Roger Federer,2,Switzerland,SUI,2,,2408,Ryan Harrison,,United States,USA,152,-1,1799,7-6(4) 6-3,,WC,
2011-03-10,Indian Wells Masters,M,3,H,false,54,R32,Roger Federer,2,Switzerland,SUI,2,2,2406,Juan Ignacio Chela,29,Argentina,ARG,32,-2,1968,6-0 6-2,,,
2011-03-10,Indian Wells Masters,M,3,H,false,54,R64,Roger Federer,2,Switzerland,SUI,2,,2406,Igor Andreev,,Russian Federation,RUS,96,-1,1855,7-5 7-6(4),,,
2011-02-21,Dubai,A,3,H,false,60,F,Novak Djokovic,2,Serbia,SRB,3,13,2370,Roger Federer,1,Switzerland,SUI,2,-12,2418,6-3 6-3,,,
2011-02-21,Dubai,A,3,H,false,60,SF,Roger Federer,1,Switzerland,SUI,2,2,2416,Richard Gasquet,,France,FRA,28,-2,2032,6-2 7-5,,,
2011-02-21,Dubai,A,3,H,false,60,QF,Roger Federer,1,Switzerland,SUI,2,1,2415,Sergiy Stakhovsky,,Ukraine,UKR,43,-1,1925,6-3 6-4,,,
2011-02-21,Dubai,A,3,H,false,60,R16,Roger Federer,1,Switzerland,SUI,2,1,2414,Marcel Granollers,,Spain,ESP,53,-1,1894,6-3 6-4,,,
2011-02-21,Dubai,A,3,H,false,60,R32,Roger Federer,1,Switzerland,SUI,2,,2414,Somdev Devvarman,,India,IND,79,-1,1801,6-3 6-3,,WC,
2011-01-17,Australian Open,G,5,H,false,55,SF,Novak Djokovic,3,Serbia,SRB,3,18,2329,Roger Federer,2,Switzerland,SUI,2,-18,2432,7-6(3) 7-5 6-4,,,
2011-01-17,Australian Open,G,5,H,false,55,QF,Roger Federer,2,Switzerland,SUI,2,5,2427,Stan Wawrinka,19,Switzerland,SUI,19,-5,2155,6-1 6-3 6-3,,,
2011-01-17,Australian Open,G,5,H,false,55,R16,Roger Federer,2,Switzerland,SUI,2,1,2426,Tommy Robredo,,Spain,ESP,52,-2,1983,6-3 3-6 6-3 6-2,,,
2011-01-17,Australian Open,G,5,H,false,55,R32,Roger Federer,2,Switzerland,SUI,2,2,2424,Xavier Malisse,,Belgium,BEL,45,-2,1945,6-3 6-3 6-1,,,
2011-01-17,Australian Open,G,5,H,false,55,R64,Roger Federer,2,Switzerland,SUI,2,3,2421,Gilles Simon,,France,FRA,34,-3,2078,6-2 6-3 4-6 4-6 6-3,,,
2011-01-17,Australian Open,G,5,H,false,55,R128,Roger Federer,2,Switzerland,SUI,2,1,2420,Lukas Lacko,,Slovakia,SVK,97,-1,1839,6-1 6-1 6-3,,,
2011-01-03,Doha,B,3,H,false,73,F,Roger Federer,2,Switzerland,SUI,2,3,2417,Nikolay Davydenko,4,Russian Federation,RUS,22,-3,2129,6-3 6-4,,,
2011-01-03,Doha,B,3,H,false,73,SF,Roger Federer,2,Switzerland,SUI,2,3,2414,Jo Wilfried Tsonga,3,France,FRA,13,-3,2121,6-3 7-6(2),,,
2011-01-03,Doha,B,3,H,false,73,QF,Roger Federer,2,Switzerland,SUI,2,2,2412,Viktor Troicki,6,Serbia,SRB,28,-2,2044,6-2 6-2,,,
2011-01-03,Doha,B,3,H,false,73,R16,Roger Federer,2,Switzerland,SUI,2,,2412,Marco Chiudinelli,,Switzerland,SUI,117,-1,1820,7-6(5) 7-5,,Q,
2011-01-03,Doha,B,3,H,false,73,R32,Roger Federer,2,Switzerland,SUI,2,,2412,Thomas Schoorel,,Netherlands,NED,168,,1742,7-6(3) 6-3,,Q,
2010-11-21,Tour Finals,F,3,H,true,90,F,Roger Federer,,Switzerland,SUI,2,14,2398,Rafael Nadal,,Spain,ESP,1,-14,2423,6-3 3-6 6-1,,,
2010-11-21,Tour Finals,F,3,H,true,90,SF,Roger Federer,,Switzerland,SUI,2,9,2389,Novak Djokovic,,Serbia,SRB,3,-9,2307,6-1 6-4,,,
2010-11-21,Tour Finals,F,3,H,true,90,RR,Roger Federer,,Switzerland,SUI,2,7,2382,Robin Soderling,,Sweden,SWE,4,-7,2242,7-6(5) 6-3,,,
2010-11-21,Tour Finals,F,3,H,true,90,RR,Roger Federer,,Switzerland,SUI,2,8,2374,Andy Murray,,United Kingdom,GBR,5,-8,2279,6-4 6-2,,,
2010-11-21,Tour Finals,F,3,H,true,90,RR,Roger Federer,,Switzerland,SUI,2,5,2369,David Ferrer,,Spain,ESP,7,-6,2178,6-1 6-4,,,
2010-11-07,Paris Masters,M,3,H,true,93,SF,Gael Monfils,12,France,FRA,14,17,2161,Roger Federer,1,Switzerland,SUI,2,-17,2386,7-6(7) 6-7(1) 7-6(4),,,
2010-11-07,Paris Masters,M,3,H,true,93,QF,Roger Federer,1,Switzerland,SUI,2,4,2382,Jurgen Melzer,11,Austria,AUT,12,-3,2106,6-1 7-6(4),,,
2010-11-07,Paris Masters,M,3,H,true,93,R16,Roger Federer,1,Switzerland,SUI,2,2,2380,Radek Stepanek,,Czech Republic,CZE,41,-3,2032,6-4 6-3,,,
2010-11-07,Paris Masters,M,3,H,true,93,R32,Roger Federer,1,Switzerland,SUI,2,2,2378,Richard Gasquet,,France,FRA,28,-2,2038,6-4 6-4,,,
2010-11-01,Basel,A,3,H,true,74,F,Roger Federer,1,Switzerland,SUI,2,10,2368,Novak Djokovic,2,Serbia,SRB,3,-9,2326,6-4 3-6 6-1,,,
2010-11-01,Basel,A,3,H,true,74,SF,Roger Federer,1,Switzerland,SUI,2,5,2363,Andy Roddick,4,United States,USA,9,-5,2186,6-2 6-4,,,
2010-11-01,Basel,A,3,H,true,74,QF,Roger Federer,1,Switzerland,SUI,2,2,2361,Radek Stepanek,,Czech Republic,CZE,38,-2,2019,6-3 6-2,,WC,
2010-11-01,Basel,A,3,H,true,74,R16,Roger Federer,1,Switzerland,SUI,2,2,2359,Janko Tipsarevic,,Serbia,SRB,46,-2,1974,6-3 6-4,,,
2010-11-01,Basel,A,3,H,true,74,R32,Roger Federer,1,Switzerland,SUI,2,1,2358,Alexandr Dolgopolov,,Ukraine,UKR,48,-1,1893,6-4 5-2 RET,RET,,
2010-10-18,Stockholm,B,3,H,true,54,F,Roger Federer,1,Switzerland,SUI,2,2,2356,Florian Mayer,,Germany,GER,47,-2,1948,6-4 6-3,,,
2010-10-18,Stockholm,B,3,H,true,54,SF,Roger Federer,1,Switzerland,SUI,2,2,2354,Ivan Ljubicic,4,Croatia,CRO,17,-2,2024,7-6(5) 6-2,,,
2010-10-18,Stockholm,B,3,H,true,54,QF,Roger Federer,1,Switzerland,SUI,2,4,2350,Stan Wawrinka,5,Switzerland,SUI,21,-3,2101,2-6 6-3 6-2,,,
2010-10-18,Stockholm,B,3,H,true,54,R16,Roger Federer,1,Switzerland,SUI,2,1,2349,Taylor Dent,,United States,USA,101,-1,1873,6-1 6-2,,,
2010-10-10,Shanghai Masters,M,3,H,false,62,F,Andy Murray,4,United Kingdom,GBR,4,15,2281,Roger Federer,3,Switzerland,SUI,3,-16,2365,6-3 6-2,,,
2010-10-10,Shanghai Masters,M,3,H,false,62,SF,Roger Federer,3,Switzerland,SUI,3,11,2354,Novak Djokovic,2,Serbia,SRB,2,-10,2328,7-5 6-4,,,
2010-10-10,Shanghai Masters,M,3,H,false,62,QF,Roger Federer,3,Switzerland,SUI,3,6,2348,Robin Soderling,5,Sweden,SWE,5,-7,2219,6-1 6-1,,,
2010-10-10,Shanghai Masters,M,3,H,false,62,R16,Roger Federer,3,Switzerland,SUI,3,2,2346,Andreas Seppi,,Italy,ITA,58,-2,1922,6-3 6-4,,,
2010-10-10,Shanghai Masters,M,3,H,false,62,R32,Roger Federer,3,Switzerland,SUI,3,3,2343,John Isner,,United States,USA,20,-3,2026,6-3 6-4,,,
2010-08-30,US Open,G,5,H,false,65,SF,Novak Djokovic,3,Serbia,SRB,3,17,2292,Roger Federer,2,Switzerland,SUI,2,-18,2361,5-7 6-1 5-7 6-2 7-5,,,
2010-08-30,US Open,G,5,H,false,65,QF,Roger Federer,2,Switzerland,SUI,2,9,2352,Robin Soderling,5,Sweden,SWE,5,-9,2227,6-4 6-4 7-5,,,
2010-08-30,US Open,G,5,H,false,65,R16,Roger Federer,2,Switzerland,SUI,2,5,2347,Jurgen Melzer,13,Austria,AUT,15,-4,2073,6-3 7-6(4) 6-3,,,
2010-08-30,US Open,G,5,H,false,65,R32,Roger Federer,2,Switzerland,SUI,2,1,2346,Paul Henri Mathieu,,France,FRA,109,-2,1891,6-4 6-3 6-3,,,
2010-08-30,US Open,G,5,H,false,65,R64,Roger Federer,2,Switzerland,SUI,2,2,2344,Andreas Beck,,Germany,GER,104,-1,1817,6-3 6-4 6-3,,,
2010-08-30,US Open,G,5,H,false,65,R128,Roger Federer,2,Switzerland,SUI,2,1,2343,Brian Dabul,,Argentina,ARG,96,-2,1809,6-1 6-4 6-2,,,
2010-08-15,Cincinnati Masters,M,3,H,false,79,F,Roger Federer,3,Switzerland,SUI,2,5,2338,Mardy Fish,,United States,USA,36,-6,2112,6-7(5) 7-6(1) 6-4,,WC,
2010-08-15,Cincinnati Masters,M,3,H,false,79,SF,Roger Federer,3,Switzerland,SUI,2,4,2334,Marcos Baghdatis,,Cyprus,CYP,20,-4,2060,6-4 6-3,,,
2010-08-15,Cincinnati Masters,M,3,H,false,79,QF,Roger Federer,3,Switzerland,SUI,2,6,2328,Nikolay Davydenko,6,Russian Federation,RUS,6,-6,2178,6-4 7-5,,,
2010-08-15,Cincinnati Masters,M,3,H,false,79,R16,Roger Federer,3,Switzerland,SUI,2,1,2327,Philipp Kohlschreiber,,Germany,GER,33,-2,2042,W/O,W/O,,
2010-08-15,Cincinnati Masters,M,3,H,false,79,R32,Roger Federer,3,Switzerland,SUI,2,2,2325,Denis Istomin,,Uzbekistan,UZB,53,-2,1900,5-2 RET,RET,Q,
2010-08-09,Canada Masters,M,3,H,false,68,F,Andy Murray,4,United Kingdom,GBR,4,14,2291,Roger Federer,3,Switzerland,SUI,3,-14,2339,7-5 7-5,,,
2010-08-09,Canada Masters,M,3,H,false,68,SF,Roger Federer,3,Switzerland,SUI,3,10,2329,Novak Djokovic,2,Serbia,SRB,2,-10,2280,6-1 3-6 7-5,,,
2010-08-09,Canada Masters,M,3,H,false,68,QF,Roger Federer,3,Switzerland,SUI,3,6,2323,Tomas Berdych,7,Czech Republic,CZE,7,-6,2186,6-3 5-7 7-6(5),,,
2010-08-09,Canada Masters,M,3,H,false,68,R16,Roger Federer,3,Switzerland,SUI,3,2,2321,Michael Llodra,,France,FRA,35,-2,1980,7-6(2) 6-3,,,
2010-08-09,Canada Masters,M,3,H,false,68,R32,Roger Federer,3,Switzerland,SUI,3,2,2319,Juan Ignacio Chela,,Argentina,ARG,50,-2,1912,7-6(7) 6-3,,,
2010-06-21,Wimbledon,G,5,G,false,88,QF,Tomas Berdych,12,Czech Republic,CZE,13,21,2158,Roger Federer,1,Switzerland,SUI,2,-20,2339,6-4 3-6 6-1 6-4,,,
2010-06-21,Wimbledon,G,5,G,false,88,R16,Roger Federer,1,Switzerland,SUI,2,5,2334,Jurgen Melzer,16,Austria,AUT,16,-6,2100,6-3 6-2 6-3,,,
2010-06-21,Wimbledon,G,5,G,false,88,R32,Roger Federer,1,Switzerland,SUI,2,2,2332,Arnaud Clement,,France,FRA,86,-2,1872,6-2 6-4 6-2,,,
2010-06-21,Wimbledon,G,5,G,false,88,R64,Roger Federer,1,Switzerland,SUI,2,1,2331,Ilija Bozoljac,,Serbia,SRB,152,-1,1737,6-3 6-7(4) 6-4 7-6(5),,Q,
2010-06-21,Wimbledon,G,5,G,false,88,R128,Roger Federer,1,Switzerland,SUI,2,1,2330,Alejandro Falla,,Colombia,COL,60,-2,1862,5-7 4-6 6-4 7-6(1) 6-0,,,
2010-06-07,Halle,B,3,G,false,80,F,Lleyton Hewitt,8,Australia,AUS,32,17,2093,Roger Federer,1,Switzerland,SUI,2,-16,2346,3-6 7-6(4) 6-4,,,
2010-06-07,Halle,B,3,G,false,80,SF,Roger Federer,1,Switzerland,SUI,2,1,2345,Philipp Petzschner,,Germany,GER,41,-2,1941,7-6(3) 6-4,,,
2010-06-07,Halle,B,3,G,false,80,QF,Roger Federer,1,Switzerland,SUI,2,3,2342,Philipp Kohlschreiber,,Germany,GER,35,-2,2023,7-5 6-3,,,
2010-06-07,Halle,B,3,G,false,80,R16,Roger Federer,1,Switzerland,SUI,2,1,2341,Alejandro Falla,,Colombia,COL,67,-1,1842,6-1 6-2,,,
2010-06-07,Halle,B,3,G,false,80,R32,Roger Federer,1,Switzerland,SUI,2,,2341,Jarkko Nieminen,,Finland,FIN,65,-1,1838,6-4 6-4,,,
2010-05-24,Roland Garros,G,5,C,false,45,QF,Robin Soderling,5,Sweden,SWE,7,20,2187,Roger Federer,1,Switzerland,SUI,1,-19,2360,3-6 6-3 7-5 6-4,,,
2010-05-24,Roland Garros,G,5,C,false,45,R16,Roger Federer,1,Switzerland,SUI,1,5,2355,Stan Wawrinka,20,Switzerland,SUI,24,-6,2112,6-3 7-6(5) 6-2,,,
2010-05-24,Roland Garros,G,5,C,false,45,R32,Roger Federer,1,Switzerland,SUI,1,,2355,Julian Reister,,Germany,GER,165,-2,1760,6-4 6-0 6-4,,Q,
2010-05-24,Roland Garros,G,5,C,false,45,R64,Roger Federer,1,Switzerland,SUI,1,2,2353,Alejandro Falla,,Colombia,COL,70,-1,1836,7-6(4) 6-2 6-4,,,
2010-05-24,Roland Garros,G,5,C,false,45,R128,Roger Federer,1,Switzerland,SUI,1,,2353,Peter Luczak,,Australia,AUS,71,-1,1662,6-4 6-1 6-2,,,
2010-05-09,Madrid Masters,M,3,C,false,40,F,Rafael Nadal,2,Spain,ESP,3,12,2374,Roger Federer,1,Switzerland,SUI,1,-12,2365,6-4 7-6(5),,,
2010-05-09,Madrid Masters,M,3,C,false,40,SF,Roger Federer,1,Switzerland,SUI,1,6,2359,David Ferrer,9,Spain,ESP,12,-6,2193,7-5 3-6 6-3,,,
2010-05-09,Madrid Masters,M,3,C,false,40,QF,Roger Federer,1,Switzerland,SUI,1,3,2356,Ernests Gulbis,,Latvia,LAT,34,-3,2060,3-6 6-1 6-4,,,
2010-05-09,Madrid Masters,M,3,C,false,40,R16,Roger Federer,1,Switzerland,SUI,1,4,2352,Stan Wawrinka,15,Switzerland,SUI,23,-4,2103,6-3 6-1,,,
2010-05-09,Madrid Masters,M,3,C,false,40,R32,Roger Federer,1,Switzerland,SUI,1,1,2351,Benjamin Becker,,Germany,GER,46,-1,1863,6-2 7-6(4),,,
2010-05-03,Estoril,B,3,C,false,25,SF,Albert Montanes,4,Spain,ESP,34,19,1957,Roger Federer,1,Switzerland,SUI,1,-16,2367,6-2 7-6(5),,,
2010-05-03,Estoril,B,3,C,false,25,QF,Roger Federer,1,Switzerland,SUI,1,1,2366,Arnaud Clement,,France,FRA,83,-2,1884,7-6(7) 6-2,,,
2010-05-03,Estoril,B,3,C,false,25,R16,Roger Federer,1,Switzerland,SUI,1,,2366,Bjorn Phau,,Germany,GER,138,-1,1766,6-3 6-4,,,
2010-04-25,Rome Masters,M,3,C,false,42,R32,Ernests Gulbis,,Latvia,LAT,40,19,2002,Roger Federer,1,Switzerland,SUI,1,-17,2383,2-6 6-1 7-5,,,
2010-03-24,Miami Masters,M,3,H,false,58,R16,Tomas Berdych,16,Czech Republic,CZE,20,18,2068,Roger Federer,1,Switzerland,SUI,1,-17,2400,6-4 6-7(3) 7-6(6),,,
2010-03-24,Miami Masters,M,3,H,false,58,R32,Roger Federer,1,Switzerland,SUI,1,1,2399,Florent Serra,,France,FRA,61,-2,1924,7-6(2) 7-6(3),,,
2010-03-24,Miami Masters,M,3,H,false,58,R64,Roger Federer,1,Switzerland,SUI,1,,2399,Nicolas Lapentti,,Ecuador,ECU,102,-1,1854,6-3 6-3,,LL,
