date,tournament,level,bestOf,surface,indoor,round,winner_name,winner_country_name,winner_country_id,winner_rank,winner_eloRatingDelta,winner_eloRating,loser_name,loser_seed,loser_country_name,loser_country_id,loser_rank,loser_eloRatingDelta,loser_eloRating,score,winner_seed,speed,loser_entry,winner_entry,outcome
2008-08-11,Beijing Olympics,O,3,H,false,QF,Rafael Nadal,Spain,ESP,2,1,2444,Jurgen Melzer,,Austria,AUT,51,-1,1939,6-0 6-4,2,56,,,
2008-08-11,Beijing Olympics,O,3,H,false,R16,Rafael Nadal,Spain,ESP,2,1,2443,Igor Andreev,,Russian Federation,RUS,23,-1,2041,6-4 6-2,2,56,,,
2008-08-11,Beijing Olympics,O,3,H,false,R32,Rafael Nadal,Spain,ESP,2,3,2440,Lleyton Hewitt,,Australia,AUS,38,-2,2111,6-1 6-2,2,56,,,
2008-08-11,Beijing Olympics,O,3,H,false,R64,Rafael Nadal,Spain,ESP,2,1,2439,Potito Starace,,Italy,ITA,74,-1,1866,6-2 3-6 6-2,2,56,,,
2008-07-28,Cincinnati Masters,M,3,H,false,SF,Novak Djokovic,Serbia,SRB,3,16,2274,Rafael Nadal,2,Spain,ESP,2,-17,2456,6-1 7-5,3,80,,,
2008-07-28,Cincinnati Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,2,1,2455,Nicolas Lapentti,,Ecuador,ECU,89,-1,1897,7-6(3) 6-1,2,80,,,
2008-07-28,Cincinnati Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,2,2453,Tommy Haas,,Germany,GER,42,-2,2066,6-4 7-6(0),2,80,,,
2008-07-28,Cincinnati Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,,2453,Florent Serra,,France,FRA,84,-1,1849,6-0 6-1,2,80,,,
2008-07-21,Canada Masters,M,3,H,false,F,Rafael Nadal,Spain,ESP,2,3,2450,Nicolas Kiefer,,Germany,GER,37,-3,2090,6-3 6-2,2,61,,,
2008-07-21,Canada Masters,M,3,H,false,SF,Rafael Nadal,Spain,ESP,2,4,2446,Andy Murray,8,United Kingdom,GBR,9,-4,2175,7-6(2) 6-3,2,61,,,
2008-07-21,Canada Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,2,2,2444,Richard Gasquet,10,France,FRA,12,-2,2072,6-7(12) 6-2 6-1,2,61,,,
2008-07-21,Canada Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,2,2442,Igor Andreev,,Russian Federation,RUS,26,-2,2027,6-2 7-6(1),2,61,,,
2008-07-21,Canada Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,,2442,Jesse Levine,,Canada,CAN,123,,1736,6-4 6-2,2,61,Q,,
2008-06-23,Wimbledon,G,5,G,false,F,Rafael Nadal,Spain,ESP,2,16,2426,Roger Federer,1,Switzerland,SUI,1,-16,2423,6-4 6-4 6-7(5) 6-7(8) 9-7,2,79,,,
2008-06-23,Wimbledon,G,5,G,false,SF,Rafael Nadal,Spain,ESP,2,1,2425,Rainer Schuettler,,Germany,GER,94,-2,1882,6-1 7-6(3) 6-4,2,79,,,
2008-06-23,Wimbledon,G,5,G,false,QF,Rafael Nadal,Spain,ESP,2,5,2420,Andy Murray,11,United Kingdom,GBR,11,-5,2153,6-3 6-2 6-4,2,79,,,
2008-06-23,Wimbledon,G,5,G,false,R16,Rafael Nadal,Spain,ESP,2,3,2417,Mikhail Youzhny,16,Russian Federation,RUS,17,-3,2053,6-3 6-3 6-1,2,79,,,
2008-06-23,Wimbledon,G,5,G,false,R32,Rafael Nadal,Spain,ESP,2,3,2414,Nicolas Kiefer,30,Germany,GER,32,-3,2046,7-6(3) 6-2 6-3,2,79,,,
2008-06-23,Wimbledon,G,5,G,false,R64,Rafael Nadal,Spain,ESP,2,1,2413,Ernests Gulbis,,Latvia,LAT,48,-1,1932,5-7 6-2 7-6(2) 6-3,2,79,,,
2008-06-23,Wimbledon,G,5,G,false,R128,Rafael Nadal,Spain,ESP,2,1,2412,Andreas Beck,,Germany,GER,122,-1,1712,6-4 6-4 7-6(0),2,79,Q,,
2008-06-09,Queen's Club,B,3,G,false,F,Rafael Nadal,Spain,ESP,2,7,2405,Novak Djokovic,2,Serbia,SRB,3,-7,2299,7-6(6) 7-5,1,78,,,
2008-06-09,Queen's Club,B,3,G,false,SF,Rafael Nadal,Spain,ESP,2,5,2400,Andy Roddick,3,United States,USA,6,-5,2233,7-5 6-4,1,78,,,
2008-06-09,Queen's Club,B,3,G,false,QF,Rafael Nadal,Spain,ESP,2,1,2399,Ivo Karlovic,8,Croatia,CRO,22,-2,1997,6-7(5) 7-6(5) 7-6(4),1,78,,,
2008-06-09,Queen's Club,B,3,G,false,R16,Rafael Nadal,Spain,ESP,2,1,2398,Kei Nishikori,,Japan,JPN,113,-1,1808,6-4 3-6 6-3,1,78,,,
2008-06-09,Queen's Club,B,3,G,false,R32,Rafael Nadal,Spain,ESP,2,,2398,Jonas Bjorkman,,Sweden,SWE,102,-1,1858,6-2 6-2,1,78,WC,,
2008-05-25,Roland Garros,G,5,C,false,F,Rafael Nadal,Spain,ESP,2,18,2380,Roger Federer,1,Switzerland,SUI,1,-18,2417,6-1 6-3 6-0,2,41,,,
2008-05-25,Roland Garros,G,5,C,false,SF,Rafael Nadal,Spain,ESP,2,12,2368,Novak Djokovic,3,Serbia,SRB,3,-12,2299,6-4 6-2 7-6(3),2,41,,,
2008-05-25,Roland Garros,G,5,C,false,QF,Rafael Nadal,Spain,ESP,2,4,2364,Nicolas Almagro,19,Spain,ESP,20,-4,2072,6-1 6-1 6-1,2,41,,,
2008-05-25,Roland Garros,G,5,C,false,R16,Rafael Nadal,Spain,ESP,2,3,2361,Fernando Verdasco,22,Spain,ESP,23,-4,2036,6-1 6-0 6-2,2,41,,,
2008-05-25,Roland Garros,G,5,C,false,R32,Rafael Nadal,Spain,ESP,2,3,2358,Jarkko Nieminen,26,Finland,FIN,26,-2,1944,6-1 6-3 6-1,2,41,,,
2008-05-25,Roland Garros,G,5,C,false,R64,Rafael Nadal,Spain,ESP,2,,2358,Nicolas Devilder,,France,FRA,148,-2,1774,6-4 6-0 6-1,2,41,Q,,
2008-05-25,Roland Garros,G,5,C,false,R128,Rafael Nadal,Spain,ESP,2,1,2357,Thomaz Bellucci,,Brazil,BRA,76,-1,1691,7-5 6-3 6-1,2,41,Q,,
2008-05-11,Hamburg Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,2,15,2342,Roger Federer,1,Switzerland,SUI,1,-15,2417,7-5 6-7(3) 6-3,2,29,,,
2008-05-11,Hamburg Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,2,10,2332,Novak Djokovic,3,Serbia,SRB,3,-10,2297,7-5 2-6 6-2,2,29,,,
2008-05-11,Hamburg Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,2,2,2330,Carlos Moya,11,Spain,ESP,12,-3,1995,6-1 6-3,2,29,,,
2008-05-11,Hamburg Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,2,5,2325,Andy Murray,15,United Kingdom,GBR,14,-5,2128,6-3 6-2,2,29,,,
2008-05-11,Hamburg Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,2,1,2324,Potito Starace,,Italy,ITA,47,-2,1870,6-4 7-6(6),2,29,,,
2008-05-05,Rome Masters,M,3,C,false,R32,Juan Carlos Ferrero,Spain,ESP,23,17,2043,Rafael Nadal,2,Spain,ESP,2,-16,2340,7-5 6-1,,35,,,
2008-04-28,Barcelona,A,3,C,false,F,Rafael Nadal,Spain,ESP,2,6,2334,David Ferrer,2,Spain,ESP,5,-6,2180,6-1 4-6 6-1,1,34,,,
2008-04-28,Barcelona,A,3,C,false,SF,Rafael Nadal,Spain,ESP,2,1,2333,Denis Gremelmayr,,Germany,GER,85,-2,1884,6-1 6-0,1,34,,,
2008-04-28,Barcelona,A,3,C,false,QF,Rafael Nadal,Spain,ESP,2,2,2331,Juan Ignacio Chela,,Argentina,ARG,37,-2,1946,6-4 6-2,1,34,,,
2008-04-28,Barcelona,A,3,C,false,R16,Rafael Nadal,Spain,ESP,2,2,2329,Feliciano Lopez,16,Spain,ESP,35,-3,1973,6-4 6-3,1,34,,,
2008-04-28,Barcelona,A,3,C,false,R32,Rafael Nadal,Spain,ESP,2,1,2328,Potito Starace,,Italy,ITA,45,-2,1852,6-4 6-2,1,34,,,
2008-04-20,Monte Carlo Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,2,17,2311,Roger Federer,1,Switzerland,SUI,1,-16,2441,7-5 7-5,2,20,,,
2008-04-20,Monte Carlo Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,2,7,2304,Nikolay Davydenko,4,Russian Federation,RUS,4,-7,2183,6-3 6-2,2,20,,,
2008-04-20,Monte Carlo Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,2,7,2297,David Ferrer,5,Spain,ESP,5,-7,2171,6-1 7-5,2,20,,,
2008-04-20,Monte Carlo Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,2,4,2293,Juan Carlos Ferrero,13,Spain,ESP,24,-4,2037,6-4 6-1,2,20,,,
2008-04-20,Monte Carlo Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,2,5,2288,Mario Ancic,,Croatia,CRO,55,-5,2110,6-0 6-3,2,20,WC,,
2008-04-11,Davis Cup WG,D,5,H,false,QF,Rafael Nadal,Spain,ESP,2,3,2285,Nicolas Kiefer,,Germany,GER,47,-3,2021,7-6(5) 6-0 6-3,,,,,
2008-03-27,Miami Masters,M,3,H,false,F,Nikolay Davydenko,Russian Federation,RUS,4,18,2138,Rafael Nadal,2,Spain,ESP,2,-17,2302,6-4 6-2,4,57,,,
2008-03-27,Miami Masters,M,3,H,false,SF,Rafael Nadal,Spain,ESP,2,5,2297,Tomas Berdych,10,Czech Republic,CZE,10,-6,2110,7-6(6) 6-2,2,57,,,
2008-03-27,Miami Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,2,6,2291,James Blake,9,United States,USA,9,-6,2132,3-6 6-3 6-1,2,57,,,
2008-03-27,Miami Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,4,2287,Paul Henri Mathieu,16,France,FRA,16,-5,2057,6-4 6-4,2,57,,,
2008-03-27,Miami Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,4,2283,Nicolas Kiefer,,Germany,GER,51,-4,2025,6-2 6-4,2,57,,,
2008-03-27,Miami Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,2,1,2282,Benjamin Becker,,Germany,GER,108,-2,1811,7-5 6-2,2,57,Q,,
2008-03-13,Indian Wells Masters,M,3,H,false,SF,Novak Djokovic,Serbia,SRB,3,12,2262,Rafael Nadal,2,Spain,ESP,2,-12,2294,6-3 6-2,3,47,,,
2008-03-13,Indian Wells Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,2,6,2288,James Blake,9,United States,USA,9,-6,2119,7-5 3-6 6-3,2,47,,,
2008-03-13,Indian Wells Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,4,2284,Jo Wilfried Tsonga,17,France,FRA,17,-4,2034,6-7(4) 7-6(3) 7-5,2,47,,,
2008-03-13,Indian Wells Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2283,Donald Young,,United States,USA,86,-2,1768,6-1 6-3,2,47,WC,,
2008-03-13,Indian Wells Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,2,,2283,Santiago Giraldo,,Colombia,COL,141,-2,1731,6-3 6-3,2,47,Q,,
2008-03-03,Dubai,A,3,H,false,QF,Andy Roddick,United States,USA,6,11,2197,Rafael Nadal,2,Spain,ESP,2,-11,2294,7-6(5) 6-2,6,70,,,
2008-03-03,Dubai,A,3,H,false,R16,Rafael Nadal,Spain,ESP,2,,2294,Mikhail Ledovskikh,,Russian Federation,RUS,171,-1,1678,6-4 6-0,2,70,Q,,
2008-03-03,Dubai,A,3,H,false,R32,Rafael Nadal,Spain,ESP,2,3,2291,Philipp Kohlschreiber,,Germany,GER,27,-3,2009,3-6 6-1 6-4,2,70,,,
2008-02-18,Rotterdam,A,3,H,true,R16,Andreas Seppi,Italy,ITA,42,19,1896,Rafael Nadal,1,Spain,ESP,2,-16,2307,3-6 6-3 6-4,,73,,,
2008-02-18,Rotterdam,A,3,H,true,R32,Rafael Nadal,Spain,ESP,2,3,2304,Dmitry Tursunov,,Russian Federation,RUS,33,-3,1983,6-4 6-4,1,73,,,
2008-01-14,Australian Open,G,5,H,false,SF,Jo Wilfried Tsonga,France,FRA,38,27,1999,Rafael Nadal,2,Spain,ESP,2,-26,2330,6-2 6-3 6-2,,53,,,
2008-01-14,Australian Open,G,5,H,false,QF,Rafael Nadal,Spain,ESP,2,5,2325,Jarkko Nieminen,24,Finland,FIN,26,-5,2027,7-5 6-3 6-1,2,53,,,
2008-01-14,Australian Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,2,4,2321,Paul Henri Mathieu,23,France,FRA,25,-4,2046,6-4 3-0 RET,2,53,,,RET
2008-01-14,Australian Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,2,3,2318,Gilles Simon,28,France,FRA,33,-3,1963,7-5 6-2 6-3,2,53,,,
2008-01-14,Australian Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,2,2,2316,Florent Serra,,France,FRA,88,-3,1872,6-0 6-2 6-2,2,53,,,
2008-01-14,Australian Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,2,,2316,Viktor Troicki,,Serbia,SRB,126,-2,1743,7-6(3) 7-5 6-1,2,53,Q,,
2007-12-31,Chennai,B,3,H,false,F,Mikhail Youzhny,Russian Federation,RUS,19,17,2078,Rafael Nadal,1,Spain,ESP,2,-16,2332,6-0 6-1,4,54,,,
2007-12-31,Chennai,B,3,H,false,SF,Rafael Nadal,Spain,ESP,2,3,2329,Carlos Moya,3,Spain,ESP,17,-3,2054,6-7(3) 7-6(8) 7-6(1),1,54,,,
2007-12-31,Chennai,B,3,H,false,QF,Rafael Nadal,Spain,ESP,2,1,2328,Guillermo Garcia Lopez,,Spain,ESP,90,-1,1781,6-3 6-2,1,54,,,
2007-12-31,Chennai,B,3,H,false,R16,Rafael Nadal,Spain,ESP,2,,2328,Rajeev Ram,,United States,USA,253,-1,1675,6-2 6-1,1,54,Q,,
2007-12-31,Chennai,B,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2327,Mathieu Montcourt,,France,FRA,123,-1,1756,6-2 6-4,1,54,,,
2007-11-12,Masters Cup,F,3,H,true,SF,Roger Federer,Switzerland,SUI,1,7,2471,Rafael Nadal,,Spain,ESP,2,-8,2335,6-4 6-1,,55,,,
2007-11-12,Masters Cup,F,3,H,true,RR,Rafael Nadal,Spain,ESP,2,9,2326,Novak Djokovic,,Serbia,SRB,3,-9,2257,6-4 6-4,,55,,,
2007-11-12,Masters Cup,F,3,H,true,RR,David Ferrer,Spain,ESP,6,17,2139,Rafael Nadal,,Spain,ESP,2,-17,2343,4-6 6-4 6-3,,55,,,
2007-11-12,Masters Cup,F,3,H,true,RR,Rafael Nadal,Spain,ESP,2,4,2339,Richard Gasquet,,France,FRA,8,-5,2086,3-6 6-3 6-4,,55,,,
2007-10-28,Paris Masters,M,3,H,true,F,David Nalbandian,Argentina,ARG,21,19,2162,Rafael Nadal,2,Spain,ESP,2,-18,2357,6-4 6-0,,70,,,
2007-10-28,Paris Masters,M,3,H,true,SF,Rafael Nadal,Spain,ESP,2,4,2353,Marcos Baghdatis,,Cyprus,CYP,22,-4,2102,4-6 6-4 6-3,2,70,,,
2007-10-28,Paris Masters,M,3,H,true,QF,Rafael Nadal,Spain,ESP,2,4,2349,Mikhail Youzhny,,Russian Federation,RUS,18,-4,2077,6-4 6-2,2,70,,,
2007-10-28,Paris Masters,M,3,H,true,R16,Rafael Nadal,Spain,ESP,2,2,2347,Stan Wawrinka,,Switzerland,SUI,36,-2,2009,6-4 6-3,2,70,,,
2007-10-28,Paris Masters,M,3,H,true,R32,Rafael Nadal,Spain,ESP,2,2,2345,Filippo Volandri,,Italy,ITA,41,-2,1905,6-3 6-1,2,70,,,
2007-10-15,Madrid Masters,M,3,H,true,QF,David Nalbandian,Argentina,ARG,25,18,2063,Rafael Nadal,2,Spain,ESP,2,-18,2363,6-1 6-2,,77,,,
2007-10-15,Madrid Masters,M,3,H,true,R16,Rafael Nadal,Spain,ESP,2,3,2360,Andy Murray,,United Kingdom,GBR,17,-4,2091,7-6(5) 6-4,2,77,,,
2007-10-15,Madrid Masters,M,3,H,true,R32,Rafael Nadal,Spain,ESP,2,3,2357,Marcos Baghdatis,,Cyprus,CYP,22,-3,2061,6-4 6-4,2,77,,,
2007-08-27,US Open,G,5,H,false,R16,David Ferrer,Spain,ESP,15,21,2118,Rafael Nadal,2,Spain,ESP,2,-21,2378,6-7(3) 6-4 7-6(4) 6-2,15,59,,,
2007-08-27,US Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2377,Jo Wilfried Tsonga,,France,FRA,74,-2,1861,7-6(3) 6-2 6-1,2,59,,,
2007-08-27,US Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,2,2,2375,Janko Tipsarevic,,Serbia,SRB,56,-2,1882,6-2 6-3 3-2 RET,2,59,,,RET
2007-08-27,US Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,2,,2375,Alun Jones,,Australia,AUS,123,-2,1683,7-5 3-6 6-4 6-1,2,59,WC,,
2007-08-13,Cincinnati Masters,M,3,H,false,R32,Juan Monaco,Argentina,ARG,25,18,2020,Rafael Nadal,2,Spain,ESP,2,-17,2392,7-6(5) 4-1 RET,,80,,,RET
2007-08-05,Canada Masters,M,3,H,false,SF,Novak Djokovic,Serbia,SRB,4,17,2213,Rafael Nadal,2,Spain,ESP,2,-17,2409,7-5 6-3,3,67,,,
2007-08-05,Canada Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,2,1,2408,Frank Dancevic,,Canada,CAN,91,-1,1891,4-6 6-2 6-3,2,67,WC,,
2007-08-05,Canada Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,3,2405,Paul Henri Mathieu,,France,FRA,23,-3,2085,3-6 6-3 6-2,2,67,,,
2007-08-05,Canada Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2404,Marat Safin,,Russian Federation,RUS,22,-1,2005,7-6(4) 6-0,2,67,,,
2007-07-16,Stuttgart,A,3,C,false,F,Rafael Nadal,Spain,ESP,2,2,2402,Stan Wawrinka,,Switzerland,SUI,50,-2,1947,6-4 7-5,1,49,,,
2007-07-16,Stuttgart,A,3,C,false,SF,Rafael Nadal,Spain,ESP,2,1,2401,Feliciano Lopez,,Spain,ESP,84,-2,1931,6-1 7-5,1,49,,,
2007-07-16,Stuttgart,A,3,C,false,QF,Rafael Nadal,Spain,ESP,2,2,2399,Juan Monaco,8,Argentina,ARG,29,-1,1968,6-1 6-3,1,49,,,
2007-07-16,Stuttgart,A,3,C,false,R16,Rafael Nadal,Spain,ESP,2,1,2398,Philipp Kohlschreiber,,Germany,GER,37,-1,1945,6-3 6-3,1,49,,,
2007-07-16,Stuttgart,A,3,C,false,R32,Rafael Nadal,Spain,ESP,2,,2398,Alexander Waske,,Germany,GER,135,-1,1746,6-1 6-1,1,49,WC,,
2007-06-25,Wimbledon,G,5,G,false,F,Roger Federer,Switzerland,SUI,1,13,2491,Rafael Nadal,2,Spain,ESP,2,-12,2410,7-6(7) 4-6 7-6(3) 2-6 6-2,1,73,,,
2007-06-25,Wimbledon,G,5,G,false,SF,Rafael Nadal,Spain,ESP,2,7,2403,Novak Djokovic,4,Serbia,SRB,5,-8,2213,3-6 6-1 4-1 RET,2,73,,,RET
2007-06-25,Wimbledon,G,5,G,false,QF,Rafael Nadal,Spain,ESP,2,5,2398,Tomas Berdych,7,Czech Republic,CZE,11,-5,2134,7-6(1) 6-4 6-2,2,73,,,
2007-06-25,Wimbledon,G,5,G,false,R16,Rafael Nadal,Spain,ESP,2,4,2394,Mikhail Youzhny,14,Russian Federation,RUS,13,-5,2124,4-6 3-6 6-1 6-2 6-2,2,73,,,
2007-06-25,Wimbledon,G,5,G,false,R32,Rafael Nadal,Spain,ESP,2,4,2390,Robin Soderling,28,Sweden,SWE,28,-4,2056,6-4 6-4 6-7(7) 4-6 7-5,2,73,,,
2007-06-25,Wimbledon,G,5,G,false,R64,Rafael Nadal,Spain,ESP,2,,2390,Werner Eschauer,,Austria,AUT,72,-1,1714,6-2 6-4 6-1,2,73,,,
2007-06-25,Wimbledon,G,5,G,false,R128,Rafael Nadal,Spain,ESP,2,2,2388,Mardy Fish,,United States,USA,38,-2,1931,6-3 7-6(4) 6-3,2,73,,,
2007-06-11,Queen's Club,B,3,G,false,QF,Nicolas Mahut,France,FRA,106,22,1863,Rafael Nadal,1,Spain,ESP,2,-17,2405,7-5 7-6(0),,79,,,
2007-06-11,Queen's Club,B,3,G,false,R16,Rafael Nadal,Spain,ESP,2,1,2404,Max Mirnyi,,Belarus,BLR,58,-1,1901,7-6(3) 6-3,1,79,,,
2007-06-11,Queen's Club,B,3,G,false,R32,Rafael Nadal,Spain,ESP,2,1,2403,Juan Martin Del Potro,,Argentina,ARG,59,-1,1927,6-4 6-4,1,79,,,
2007-05-28,Roland Garros,G,5,C,false,F,Rafael Nadal,Spain,ESP,2,22,2381,Roger Federer,1,Switzerland,SUI,1,-21,2504,6-3 4-6 6-3 6-4,2,38,,,
2007-05-28,Roland Garros,G,5,C,false,SF,Rafael Nadal,Spain,ESP,2,7,2374,Novak Djokovic,6,Serbia,SRB,6,-7,2198,7-5 6-4 6-2,2,38,,,
2007-05-28,Roland Garros,G,5,C,false,QF,Rafael Nadal,Spain,ESP,2,4,2370,Carlos Moya,23,Spain,ESP,26,-4,2058,6-4 6-3 6-0,2,38,,,
2007-05-28,Roland Garros,G,5,C,false,R16,Rafael Nadal,Spain,ESP,2,6,2364,Lleyton Hewitt,14,Australia,AUS,16,-6,2140,6-3 6-1 7-6(5),2,38,,,
